Date,VTI,IUSV,VBR,VEA,VWO,SHV,STIP,AGG,IBND,EMB
2016-04-22,97.04325103759766,39.000850677490234,94.06362915039062,31.80919075012207,30.255929946899414,104.37914276123047,89.54596710205078,96.92485809326172,31.798974990844727,86.83145904541016
2016-04-25,96.8070068359375,38.84463882446289,93.41533660888672,31.672624588012695,30.014028549194336,104.36024475097656,89.50135803222656,96.81961059570312,31.8282527923584,86.48055267333984
2016-04-26,97.07051086425781,39.07746887207031,94.50481414794922,31.7921085357666,30.368247985839844,104.36024475097656,89.474609375,96.7757797241211,31.93557357788086,86.55852508544922
2016-04-27,97.30673217773438,39.283790588378906,95.06307220458984,31.84332275390625,30.549678802490234,104.3980712890625,89.60838317871094,97.06517791748047,31.9746150970459,86.94840240478516
2016-04-28,96.43444061279297,38.91243362426758,94.12666320800781,31.43364715576172,30.238649368286133,104.38862609863281,89.79573059082031,97.2580795288086,32.130733489990234,87.12771606445312
2016-04-29,95.8711166381836,38.7179069519043,93.65846252441406,31.331222534179688,30.17817497253418,104.37914276123047,89.8135757446289,97.24937438964844,32.39418411254883,87.04197692871094
2016-05-02,96.6161880493164,38.950740814208984,94.2347183227539,31.595813751220703,30.100419998168945,104.37158203125,89.6976089477539,97.18345642089844,32.39418411254883,87.02629089355469
2016-05-03,95.6439437866211,38.52339172363281,92.83910369873047,31.066652297973633,29.26237678527832,104.38104248046875,89.76897430419922,97.35919189453125,32.442962646484375,86.83065032958984
2016-05-04,95.08056640625,38.26108932495117,92.38890838623047,30.691118240356445,28.847673416137695,104.38104248046875,89.76008605957031,97.40311431884766,32.43320083618164,86.627197265625
2016-05-05,95.0442123413086,38.240455627441406,92.2718734741211,30.665525436401367,28.847673416137695,104.39994812011719,89.822509765625,97.64910125732422,32.306358337402344,86.83065032958984
2016-05-06,95.38951110839844,38.358341217041016,92.89312744140625,30.733787536621094,28.916790008544922,104.40943145751953,89.78684997558594,97.49974822998047,32.345394134521484,86.9402084350586
2016-05-09,95.4894790649414,38.340660095214844,92.64102935791016,30.631378173828125,28.476165771484375,104.40943145751953,89.80464172363281,97.56127166748047,32.21854782104492,86.7210922241211
2016-05-10,96.62527465820312,38.77979278564453,93.79352569580078,31.083724975585938,29.046384811401367,104.39994812011719,89.88494873046875,97.6052017211914,32.14048385620117,87.10454559326172
2016-05-11,95.74391174316406,38.54697036743164,92.88414001464844,30.861814498901367,28.95998764038086,104.39994812011719,89.87602233886719,97.6052017211914,32.39418411254883,87.30806732177734
2016-05-12,95.70753479003906,38.54402542114258,92.5780029296875,30.83621597290039,28.90815544128418,104.38104248046875,89.86711120605469,97.51732635498047,32.199031829833984,87.48021697998047
2016-05-13,94.88066101074219,38.21982955932617,91.6776123046875,30.494827270507812,28.389772415161133,104.38104248046875,89.91172790527344,97.70183563232422,32.06242752075195,87.5350112915039
2016-05-16,95.82567596435547,38.5292854309082,92.60499572753906,30.87035369873047,28.71807861328125,104.39049530029297,89.87602233886719,97.53491973876953,32.06242752075195,87.58198547363281
2016-05-17,94.96246337890625,38.24928665161133,91.60557556152344,30.691118240356445,28.597124099731445,104.39049530029297,89.91172790527344,97.40311431884766,32.023399353027344,87.51934814453125
2016-05-18,94.953369140625,38.26992416381836,91.55152893066406,30.665525436401367,28.372493743896484,104.38104248046875,89.63516998291016,96.99893951416016,31.71116828918457,86.67415618896484
2016-05-19,94.58081817626953,38.16383361816406,91.0653305053711,30.460676193237305,28.02691078186035,104.39049530029297,89.65299224853516,97.06044006347656,31.74044418334961,86.37673950195312
2016-05-20,95.30775451660156,38.44675827026367,92.2088394165039,30.742328643798828,28.33793830871582,104.37158203125,89.6976089477539,97.12195587158203,31.769716262817383,86.46282196044922
2016-05-23,95.18960571289062,38.37308120727539,92.03778076171875,30.639915466308594,28.277462005615234,104.38104248046875,89.67085266113281,97.1043701171875,31.74044418334961,86.47066497802734
2016-05-24,96.46172332763672,38.86821746826172,93.43336486816406,31.015443801879883,28.614398956298828,104.37158203125,89.62625122070312,97.05168151855469,31.594064712524414,86.67415618896484
2016-05-25,97.16138458251953,39.221885681152344,94.2347183227539,31.322694778442383,28.942703247070312,104.38104248046875,89.6976089477539,97.06925964355469,31.652624130249023,86.91674041748047
2016-05-26,97.14319610595703,39.15114974975586,94.09965515136719,31.39097023010254,29.132781982421875,104.38104248046875,89.77788543701172,97.21856689453125,31.70140838623047,86.94805145263672
2016-05-27,97.579345703125,39.34272766113281,94.73892974853516,31.348302841186523,29.1241397857666,104.36212921142578,89.76008605957031,97.20099639892578,31.564794540405273,86.90108489990234
2016-05-31,97.53390502929688,39.31620407104492,94.97301483154297,31.237346649169922,29.201894760131836,104.37158203125,89.7243881225586,97.26251983642578,31.564794540405273,86.85417175292969
2016-06-01,97.79742431640625,39.38987731933594,95.44123077392578,31.22028350830078,29.17597770690918,104.37254333496094,89.67085266113281,97.20791625976562,31.73068618774414,87.1558837890625
2016-06-02,98.1245346069336,39.4930419921875,96.00848388671875,31.22881317138672,29.40924835205078,104.38202667236328,89.76008605957031,97.45441436767578,31.633102416992188,87.3130111694336
2016-06-03,97.85194396972656,39.3486213684082,95.5672836303711,31.476316452026367,29.867145538330078,104.38202667236328,90.0455322265625,97.98265838623047,32.24781799316406,88.00448608398438
2016-06-06,98.36077880859375,39.637447357177734,96.63876342773438,31.689685821533203,30.117698669433594,104.40089416503906,90.09011840820312,97.85061645507812,32.2868537902832,88.16951751708984
2016-06-07,98.55158996582031,39.770076751708984,97.02592468261719,31.92867088317871,30.411447525024414,104.41038513183594,90.18827056884766,97.93863677978516,32.36489486694336,88.31092071533203
2016-06-08,98.89688110351562,39.89975357055664,97.47611999511719,32.03108596801758,30.661991119384766,104.41038513183594,90.25068664550781,97.97383880615234,32.49174118041992,88.77452850341797
2016-06-09,98.69697570800781,39.79659652709961,97.034912109375,31.629945755004883,30.31640625,104.41038513183594,90.30420684814453,98.04428100585938,32.3844108581543,88.66453552246094
2016-06-10,97.6792984008789,39.375144958496094,95.64832305908203,30.776472091674805,29.547487258911133,104.4198226928711,90.30420684814453,98.17633056640625,32.150238037109375,88.32666015625
2016-06-13,96.87060546875,39.10399627685547,94.50481414794922,30.332660675048828,29.17597770690918,104.4198226928711,90.2774429321289,98.25555419921875,32.169761657714844,88.00448608398438
